HTTP/1.1 200 OK
Date: Tue, 01 Apr 2014 03:19:30 GMT
P3P: policyref="http://info.yahoo.com/w3c/p3p.xml", CP="CAO DSP COR CUR ADM DEV TAI PSA PSD IVAi IVDi CONi TELo OTPi OUR DELi SAMi OTRi UNRi PUBi IND PHY ONL UNI PUR FIN COM NAV INT DEM CNT STA POL HEA PRE LOC GOV"
Content-Type: text/csv
Cache-Control: private
Vary: Accept-Encoding,X-Ssl
Age: 0
Via: http/1.1 media-border484.global.media.gq1.yahoo.com (ApacheTrafficServer/4.0.2 [cMsSf ]), http/1.1 r09.ycpi.sp2.yahoo.net (ApacheTrafficServer/4.0.2 [cMsSf ])
Server: ATS
Transfer-Encoding: chunked
Connection: keep-alive

Date,Open,High,Low,Close,Volume,Adj Close
2013-11-15,0.97,1.05,0.97,1.03,2678000,1.03
2013-11-14,0.97,1.00,0.95,0.97,2410000,0.97
2013-11-13,0.92,1.07,0.92,0.97,9024200,0.97
2013-11-12,0.92,0.94,0.91,0.93,1206000,0.93
2013-11-11,0.94,0.94,0.92,0.93,1009100,0.93
2013-11-08,0.92,0.94,0.89,0.94,1242000,0.94
2013-11-07,0.95,0.95,0.92,0.93,2356600,0.93
2013-11-06,0.96,0.97,0.92,0.95,2585800,0.95
2013-11-05,0.85,0.99,0.84,0.94,8939200,0.94
2013-11-04,0.83,0.85,0.83,0.85,897600,0.85
2013-11-01,0.85,0.85,0.80,0.84,816400,0.84
2013-10-31,0.86,0.86,0.80,0.83,3612000,0.83
2013-10-30,0.85,0.87,0.84,0.86,2376000,0.86
2013-10-29,0.86,0.87,0.84,0.87,2091000,0.87
2013-10-28,0.85,0.90,0.83,0.87,3402000,0.87
2013-10-25,0.84,0.87,0.82,0.83,2079400,0.83
2013-10-24,0.84,0.85,0.84,0.84,1326000,0.84
2013-10-23,0.90,0.90,0.85,0.86,4471000,0.86
2013-10-22,0.78,0.94,0.77,0.90,16271800,0.90
2013-10-21,0.73,0.79,0.73,0.79,4354800,0.79
2013-10-18,0.72,0.74,0.71,0.73,954000,0.73
2013-10-17,0.73,0.74,0.71,0.71,877200,0.71
2013-10-16,0.71,0.76,0.70,0.75,1740000,0.75
2013-10-15,0.71,0.73,0.71,0.71,1372800,0.71
2013-10-14,0.71,0.71,0.71,0.71,000,0.71
2013-10-11,0.73,0.76,0.71,0.71,1386000,0.71
2013-10-10,0.80,0.80,0.72,0.74,3204000,0.74
2013-10-09,0.73,0.81,0.72,0.80,13098000,0.80
2013-10-08,0.70,0.72,0.70,0.72,2217000,0.72
2013-10-07,0.72,0.72,0.69,0.70,1105400,0.70
2013-10-04,0.70,0.70,0.69,0.70,664100,0.70
2013-10-03,0.70,0.72,0.70,0.72,714000,0.72
2013-10-02,0.70,0.70,0.67,0.70,570000,0.70
2013-10-01,0.71,0.71,0.71,0.71,000,0.71
2013-09-30,0.71,0.73,0.71,0.71,96000,0.71
2013-09-27,0.70,0.71,0.70,0.71,102000,0.71
2013-09-26,0.70,0.70,0.69,0.70,373000,0.70
2013-09-25,0.71,0.71,0.71,0.71,48000,0.71
2013-09-24,0.70,0.71,0.70,0.71,338000,0.71
2013-09-23,0.73,0.74,0.69,0.71,259800,0.71
2013-09-20,0.74,0.74,0.74,0.74,000,0.74
2013-09-19,0.73,0.74,0.72,0.74,2679600,0.74
2013-09-18,0.69,0.73,0.69,0.71,1014000,0.71
2013-09-17,0.68,0.71,0.68,0.70,1110000,0.70
2013-09-16,0.70,0.70,0.67,0.68,1241600,0.68
2013-09-13,0.71,0.71,0.70,0.70,210000,0.70
2013-09-12,0.72,0.73,0.70,0.71,1020000,0.71
2013-09-11,0.70,0.73,0.70,0.73,1229800,0.73
2013-09-10,0.71,0.71,0.70,0.70,420000,0.70
2013-09-09,0.73,0.73,0.70,0.71,678000,0.71
2013-09-06,0.70,0.70,0.70,0.70,120000,0.70
2013-09-05,0.68,0.70,0.68,0.70,723600,0.70
2013-09-04,0.70,0.70,0.70,0.70,000,0.70
2013-09-03,0.68,0.70,0.68,0.70,146000,0.70
2013-09-02,0.70,0.70,0.70,0.70,96000,0.70
2013-08-30,0.68,0.71,0.68,0.71,396000,0.71
2013-08-29,0.69,0.71,0.68,0.71,198000,0.71
2013-08-28,0.68,0.69,0.68,0.68,456000,0.68
2013-08-27,0.71,0.71,0.69,0.69,150000,0.69
2013-08-26,0.70,0.71,0.69,0.71,48000,0.71
2013-08-23,0.70,0.71,0.69,0.70,132000,0.70
2013-08-22,0.70,0.71,0.69,0.70,300000,0.70
2013-08-21,0.69,0.70,0.68,0.70,468000,0.70
2013-08-20,0.72,0.74,0.70,0.70,2088000,0.70
2013-08-19,0.76,0.76,0.72,0.73,1032800,0.73
2013-08-16,0.75,0.75,0.73,0.74,1096800,0.74
2013-08-15,0.73,0.75,0.72,0.75,1716000,0.75
2013-08-14,0.72,0.72,0.72,0.72,000,0.72
2013-08-13,0.72,0.72,0.72,0.72,222000,0.72
2013-08-12,0.72,0.73,0.71,0.73,516000,0.73
2013-08-09,0.75,0.75,0.72,0.72,120000,0.72
2013-08-08,0.70,0.77,0.70,0.72,1782000,0.72
2013-08-07,0.70,0.70,0.69,0.70,264000,0.70
2013-08-06,0.69,0.70,0.69,0.70,222000,0.70
2013-08-05,0.70,0.73,0.69,0.70,1083800,0.70
2013-08-02,0.72,0.74,0.72,0.73,576000,0.73
2013-08-01,0.71,0.73,0.69,0.71,984000,0.71
2013-07-31,0.75,0.75,0.68,0.70,2846400,0.70
2013-07-30,0.77,0.79,0.75,0.76,2154000,0.76
2013-07-29,0.74,0.77,0.72,0.76,2892000,0.76
2013-07-26,0.67,0.77,0.67,0.74,6985800,0.74
2013-07-25,0.66,0.68,0.66,0.67,462000,0.67
2013-07-24,0.66,0.67,0.65,0.66,270000,0.66
2013-07-23,0.63,0.69,0.62,0.67,3772800,0.67
2013-07-22,0.61,0.63,0.61,0.62,140400,0.62
2013-07-19,0.65,0.65,0.62,0.63,427800,0.63
2013-07-18,0.65,0.65,0.63,0.63,175600,0.63
2013-07-17,0.65,0.65,0.65,0.65,450000,0.65
2013-07-16,0.66,0.66,0.64,0.65,576000,0.65
2013-07-15,0.66,0.67,0.65,0.67,984000,0.67
2013-07-12,0.68,0.69,0.68,0.68,774000,0.68
2013-07-11,0.67,0.69,0.67,0.68,492000,0.68
2013-07-10,0.65,0.66,0.66,0.66,102000,0.66
2013-07-09,0.66,0.66,0.66,0.66,66000,0.66
2013-07-08,0.67,0.70,0.67,0.67,1698000,0.67
2013-07-05,0.66,0.68,0.66,0.67,804000,0.67
2013-07-04,0.67,0.67,0.66,0.66,432000,0.66
2013-07-03,0.67,0.68,0.67,0.68,266200,0.68
2013-07-02,0.68,0.71,0.66,0.67,1272100,0.67
2013-07-01,0.69,0.69,0.69,0.69,000,0.69
2013-06-28,0.69,0.72,0.69,0.69,468000,0.69
2013-06-27,0.69,0.71,0.69,0.69,1146000,0.69
2013-06-26,0.69,0.69,0.67,0.69,414000,0.69
2013-06-25,0.66,0.69,0.63,0.69,2352000,0.69
2013-06-24,0.69,0.71,0.67,0.68,1782000,0.68
2013-06-21,0.68,0.73,0.67,0.71,1446000,0.71
2013-06-20,0.70,0.73,0.69,0.70,1356300,0.70
2013-06-19,0.67,0.75,0.67,0.71,3399000,0.71
2013-06-18,0.66,0.70,0.64,0.68,2100000,0.68
2013-06-17,0.66,0.67,0.63,0.67,2612400,0.67
2013-06-14,0.69,0.69,0.65,0.66,1227600,0.66
2013-06-13,0.66,0.66,0.62,0.65,2408400,0.65
2013-06-12,0.69,0.69,0.69,0.69,000,0.69
2013-06-11,0.69,0.71,0.67,0.69,1248600,0.69
2013-06-10,0.70,0.72,0.69,0.70,330000,0.70
2013-06-07,0.70,0.70,0.70,0.70,780000,0.70
2013-06-06,0.71,0.72,0.69,0.70,1122000,0.70
2013-06-05,0.70,0.72,0.70,0.72,2610600,0.72
2013-06-04,0.73,0.73,0.71,0.71,1213800,0.71
2013-06-03,0.72,0.74,0.71,0.72,3648000,0.72
2013-05-31,0.73,0.74,0.71,0.72,2416000,0.72
2013-05-30,0.71,0.72,0.69,0.71,2240900,0.71
2013-05-29,0.69,0.74,0.69,0.70,6174000,0.70
2013-05-28,0.71,0.71,0.67,0.69,6360000,0.69
2013-05-27,0.74,0.74,0.71,0.71,1014000,0.71
2013-05-24,0.72,0.78,0.72,0.72,4386000,0.72
2013-05-23,0.76,0.76,0.68,0.71,5742000,0.71
2013-05-22,0.79,0.81,0.75,0.76,4032000,0.76
2013-05-21,0.80,0.84,0.79,0.79,5839100,0.79
2013-05-20,0.80,0.83,0.78,0.80,5910000,0.80
2013-05-17,0.80,0.80,0.80,0.80,000,0.80
2013-05-16,0.81,0.83,0.79,0.80,6024000,0.80
2013-05-15,0.77,0.85,0.77,0.81,18462000,0.81
2013-05-14,0.75,0.78,0.74,0.75,4590000,0.75
2013-05-13,0.77,0.78,0.73,0.75,4748400,0.75
2013-05-10,0.76,0.81,0.76,0.77,5892600,0.77
2013-05-09,0.80,0.80,0.75,0.76,8130000,0.76
2013-05-08,0.81,0.85,0.77,0.80,15499400,0.80
2013-05-07,0.71,0.81,0.71,0.80,23735200,0.80
2013-05-06,0.74,0.78,0.68,0.71,26621000,0.71
2013-05-03,0.61,0.75,0.61,0.73,30408200,0.73
2013-05-02,0.59,0.64,0.61,0.62,6007800,0.62
2013-05-01,0.60,0.60,0.60,0.60,000,0.60
2013-04-30,0.61,0.61,0.59,0.60,1468400,0.60
2013-04-29,0.62,0.62,0.60,0.61,1416000,0.61
2013-04-26,0.63,0.64,0.60,0.60,3612000,0.60
2013-04-25,0.57,0.64,0.57,0.62,11508000,0.62
2013-04-24,0.58,0.58,0.56,0.57,2256000,0.57
2013-04-23,0.60,0.60,0.57,0.58,1650100,0.58
2013-04-22,0.59,0.60,0.58,0.60,1020000,0.60
2013-04-19,0.61,0.62,0.59,0.61,1848000,0.61
2013-04-18,0.55,0.64,0.55,0.61,10285600,0.61
2013-04-17,0.57,0.58,0.55,0.56,1446000,0.56
2013-04-16,0.56,0.57,0.53,0.56,2248000,0.56
2013-04-15,0.56,0.58,0.56,0.57,564000,0.57
2013-04-12,0.59,0.59,0.56,0.56,714000,0.56
2013-04-11,0.59,0.61,0.57,0.57,792200,0.57
2013-04-10,0.57,0.60,0.52,0.58,2688000,0.58
2013-04-09,0.56,0.60,0.54,0.57,4614200,0.57
2013-04-08,0.52,0.53,0.52,0.53,913200,0.53
2013-04-05,0.54,0.55,0.51,0.54,3228000,0.54
2013-04-04,0.56,0.56,0.56,0.56,000,0.56
2013-04-03,0.57,0.57,0.56,0.56,967100,0.56
2013-04-02,0.58,0.58,0.55,0.56,2917800,0.56
2013-04-01,0.59,0.59,0.59,0.59,000,0.59
2013-03-29,0.59,0.59,0.59,0.59,000,0.59
2013-03-28,0.61,0.62,0.58,0.59,3390000,0.59
2013-03-27,0.65,0.66,0.61,0.63,5658000,0.63
2013-03-26,0.60,0.65,0.59,0.64,8238000,0.64
2013-03-25,0.60,0.66,0.55,0.58,9480000,0.58
2013-03-22,0.62,0.64,0.59,0.59,3531600,0.59
2013-03-21,0.62,0.69,0.59,0.63,21600000,0.63
2013-03-20,0.47,0.63,0.47,0.62,24278300,0.62
2013-03-19,0.53,0.53,0.47,0.47,7566000,0.47
2013-03-18,0.53,0.54,0.50,0.51,7110000,0.51
2013-03-15,0.62,0.63,0.53,0.55,10722000,0.55
2013-03-14,0.63,0.64,0.60,0.60,8652000,0.60
2013-03-13,0.65,0.71,0.62,0.65,9090000,0.65
2013-03-12,0.66,0.67,0.63,0.65,3144000,0.65
2013-03-11,0.71,0.74,0.67,0.69,9116000,0.69
2013-03-08,0.71,0.81,0.70,0.71,26922000,0.71
2013-03-07,0.75,0.75,0.70,0.74,5366400,0.74
2013-03-06,0.79,0.84,0.75,0.75,11481200,0.75
2013-03-05,0.68,0.77,0.66,0.77,14510200,0.77
2013-03-04,0.69,0.69,0.64,0.65,6828600,0.65
2013-03-01,0.77,0.78,0.69,0.71,11892000,0.71
2013-02-28,0.81,0.86,0.72,0.77,18666000,0.77
2013-02-27,0.81,0.85,0.78,0.81,14616200,0.81
2013-02-26,0.86,1.00,0.74,0.77,53142000,0.77
2013-02-25,1.27,1.27,0.83,0.84,16956400,0.84
2013-02-22,1.22,1.49,1.16,1.20,7204400,1.20
2013-02-21,1.23,1.60,1.14,1.38,21690300,1.38
2013-02-20,0.83,1.24,0.80,1.22,19410500,1.22
2013-02-19,0.70,0.84,0.70,0.83,2930500,0.83
2013-02-18,0.78,0.78,0.64,0.72,5496900,0.72
2013-02-15,0.53,0.80,0.53,0.74,2336600,0.74
2013-02-14,0.53,0.56,0.52,0.53,200600,0.53
2013-02-13,0.52,0.52,0.52,0.52,000,0.52
2013-02-12,0.52,0.52,0.52,0.52,000,0.52
2013-02-11,0.52,0.52,0.52,0.52,000,0.52
2013-02-08,0.52,0.53,0.51,0.52,360000,0.52
2013-02-07,0.53,0.53,0.52,0.53,379200,0.53
2013-02-06,0.52,0.54,0.52,0.53,220200,0.53
2013-02-05,0.52,0.53,0.52,0.52,348000,0.52
2013-02-04,0.51,0.51,0.51,0.51,181000,0.51
2013-02-01,0.50,0.52,0.50,0.50,126000,0.50
2013-01-31,0.51,0.51,0.51,0.51,000,0.51
2013-01-30,0.51,0.51,0.51,0.51,306000,0.51
2013-01-29,0.49,0.49,0.49,0.49,15200,0.49
2013-01-28,0.49,0.49,0.49,0.49,12000,0.49
2013-01-25,0.52,0.52,0.50,0.50,98400,0.50
2013-01-24,0.51,0.51,0.51,0.51,90000,0.51
2013-01-23,0.52,0.52,0.50,0.51,768000,0.51
2013-01-22,0.50,0.54,0.50,0.52,138000,0.52
2013-01-21,0.50,0.50,0.50,0.50,54000,0.50
2013-01-18,0.50,0.50,0.50,0.50,150000,0.50
2013-01-17,0.52,0.53,0.51,0.51,138000,0.51
2013-01-16,0.52,0.52,0.52,0.52,6000,0.52
2013-01-15,0.51,0.52,0.51,0.52,72000,0.52
2013-01-14,0.51,0.52,0.50,0.52,103200,0.52
2013-01-11,0.51,0.51,0.51,0.51,6000,0.51
2013-01-10,0.50,0.52,0.50,0.51,354200,0.51
2013-01-09,0.50,0.50,0.50,0.50,221200,0.50
2013-01-08,0.50,0.53,0.50,0.50,177600,0.50
2013-01-07,0.50,0.51,0.50,0.50,234000,0.50
2013-01-04,0.53,0.54,0.52,0.52,205800,0.52
2013-01-03,0.50,0.59,0.50,0.53,767400,0.53
2013-01-02,0.50,0.53,0.50,0.53,210000,0.53
2013-01-01,0.47,0.47,0.47,0.47,000,0.47
2012-12-31,0.47,0.47,0.47,0.47,000,0.47
2012-12-28,0.46,0.47,0.46,0.47,18200,0.47
2012-12-27,0.46,0.47,0.46,0.47,207000,0.47
2012-12-26,0.47,0.47,0.47,0.47,000,0.47
2012-12-25,0.47,0.47,0.47,0.47,000,0.47
2012-12-24,0.47,0.47,0.47,0.47,000,0.47
2012-12-21,0.47,0.47,0.47,0.47,6000,0.47
2012-12-20,0.50,0.50,0.48,0.48,158400,0.48
2012-12-19,0.52,0.52,0.50,0.50,54000,0.50
2012-12-18,0.49,0.53,0.48,0.48,332600,0.48
2012-12-17,0.46,0.47,0.45,0.47,276000,0.47
2012-12-14,0.47,0.48,0.45,0.47,198000,0.47
2012-12-13,0.49,0.49,0.49,0.49,48000,0.49
2012-12-12,0.50,0.55,0.50,0.50,650100,0.50
2012-12-11,0.47,0.47,0.47,0.47,6000,0.47
2012-12-10,0.49,0.49,0.47,0.47,30000,0.47
2012-12-07,0.48,0.48,0.48,0.48,000,0.48
2012-12-06,0.48,0.48,0.48,0.48,000,0.48
2012-12-05,0.45,0.48,0.45,0.48,72000,0.48
2012-12-04,0.45,0.45,0.45,0.45,28200,0.45
2012-12-03,0.46,0.46,0.46,0.46,116100,0.46
2012-11-30,0.47,0.47,0.45,0.46,150600,0.46
2012-11-29,0.47,0.47,0.47,0.47,6000,0.47
2012-11-28,0.49,0.49,0.47,0.47,251400,0.47
2012-11-27,0.49,0.49,0.49,0.49,48000,0.49
2012-11-26,0.48,0.48,0.48,0.48,000,0.48
2012-11-23,0.48,0.49,0.47,0.48,60000,0.48
2012-11-22,0.50,0.50,0.49,0.49,64000,0.49
2012-11-21,0.47,0.54,0.47,0.53,125400,0.53
2012-11-20,0.46,0.47,0.45,0.47,38400,0.47
2012-11-19,0.50,0.50,0.50,0.50,000,0.50
2012-11-16,0.50,0.50,0.50,0.50,000,0.50
2012-11-15,0.50,0.50,0.50,0.50,000,0.50
2012-11-14,0.51,0.51,0.50,0.50,42000,0.50
2012-11-13,0.50,0.50,0.50,0.50,142200,0.50
2012-11-12,0.51,0.51,0.50,0.50,114000,0.50
2012-11-09,0.52,0.52,0.52,0.52,36000,0.52
2012-11-08,0.52,0.52,0.52,0.52,000,0.52
2012-11-07,0.52,0.52,0.52,0.52,000,0.52
2012-11-06,0.52,0.52,0.52,0.52,9000,0.52
2012-11-05,0.52,0.53,0.52,0.53,31900,0.53
2012-11-02,0.51,0.51,0.51,0.51,25800,0.51
2012-11-01,0.56,0.56,0.54,0.54,178200,0.54
2012-10-31,0.51,0.56,0.51,0.56,286000,0.56
2012-10-30,0.55,0.55,0.55,0.55,000,0.55
2012-10-29,0.55,0.55,0.55,0.55,000,0.55
2012-10-26,0.56,0.57,0.54,0.56,123000,0.56
2012-10-25,0.52,0.56,0.52,0.56,65400,0.56
2012-10-24,0.52,0.52,0.49,0.52,135000,0.52
2012-10-23,0.54,0.54,0.54,0.54,000,0.54
2012-10-22,0.54,0.56,0.54,0.54,69400,0.54
2012-10-19,0.54,0.54,0.52,0.52,112700,0.52
2012-10-18,0.54,0.55,0.54,0.54,222000,0.54
2012-10-17,0.50,0.55,0.50,0.54,126200,0.54
2012-10-16,0.52,0.53,0.52,0.53,67000,0.53
2012-10-15,0.52,0.53,0.53,0.53,210000,0.53
2012-10-12,0.52,0.52,0.52,0.52,24000,0.52
2012-10-11,0.52,0.52,0.52,0.52,000,0.52
2012-10-10,0.52,0.52,0.52,0.52,6000,0.52
2012-10-09,0.53,0.53,0.53,0.53,000,0.53
2012-10-08,0.53,0.53,0.53,0.53,12300,0.53
2012-10-05,0.53,0.53,0.50,0.50,66000,0.50
2012-10-04,0.51,0.51,0.51,0.51,12000,0.51
2012-10-03,0.50,0.50,0.50,0.50,18000,0.50
2012-10-02,0.51,0.51,0.51,0.51,000,0.51
2012-10-01,0.51,0.51,0.51,0.51,000,0.51
2012-09-28,0.51,0.51,0.51,0.51,000,0.51
2012-09-27,0.51,0.51,0.51,0.51,000,0.51
2012-09-26,0.51,0.51,0.51,0.51,000,0.51
2012-09-25,0.51,0.51,0.51,0.51,000,0.51
2012-09-24,0.50,0.51,0.50,0.51,18000,0.51
2012-09-21,0.50,0.50,0.50,0.50,000,0.50
2012-09-20,0.51,0.51,0.50,0.50,110200,0.50
2012-09-19,0.51,0.51,0.50,0.51,21600,0.51
2012-09-18,0.52,0.53,0.51,0.51,78200,0.51
2012-09-17,0.52,0.59,0.52,0.55,712400,0.55
2012-09-14,0.52,0.52,0.49,0.51,76000,0.51
2012-09-13,0.50,0.50,0.50,0.50,55200,0.50
2012-09-12,0.45,0.51,0.45,0.51,282000,0.51
2012-09-11,0.52,0.52,0.52,0.51,18000,0.51
2012-09-10,0.48,0.50,0.48,0.51,29400,0.51
2012-09-07,0.50,0.50,0.50,0.50,000,0.50
2012-09-06,0.50,0.50,0.50,0.50,7800,0.50
2012-09-05,0.51,0.51,0.51,0.50,6000,0.50
2012-09-04,0.53,0.53,0.50,0.51,276000,0.51
2012-09-03,0.57,0.57,0.57,0.55,12000,0.55
2012-08-31,0.55,0.55,0.55,0.55,12000,0.55
2012-08-30,0.51,0.51,0.51,0.51,000,0.51
2012-08-29,0.55,0.55,0.51,0.51,101000,0.51
2012-08-28,0.51,0.51,0.50,0.51,72000,0.51
2012-08-27,0.51,0.51,0.51,0.51,000,0.51
2012-08-24,0.49,0.49,0.49,0.51,33000,0.51
2012-08-23,0.53,0.53,0.53,0.53,000,0.53
2012-08-22,0.53,0.53,0.53,0.53,15600,0.53
2012-08-21,0.59,0.53,0.53,0.53,51000,0.53
2012-08-20,0.55,0.55,0.53,0.53,96300,0.53
2012-08-17,0.54,0.54,0.54,0.54,000,0.54
2012-08-16,0.54,0.54,0.54,0.54,12000,0.54
2012-08-15,0.53,0.53,0.52,0.53,161200,0.53
2012-08-14,0.52,0.52,0.52,0.52,000,0.52
2012-08-13,0.52,0.52,0.52,0.52,42000,0.52
2012-08-10,0.54,0.54,0.54,0.54,000,0.54
2012-08-09,0.54,0.54,0.54,0.54,000,0.54
2012-08-08,0.60,0.60,0.54,0.54,120000,0.54
2012-08-07,0.55,0.55,0.55,0.55,30000,0.55
2012-08-06,0.53,0.52,0.52,0.53,222000,0.53
2012-08-03,0.55,0.55,0.54,0.55,66000,0.55
2012-08-02,0.54,0.54,0.54,0.54,180800,0.54
2012-08-01,0.54,0.54,0.54,0.54,8000,0.54
2012-07-31,0.54,0.54,0.54,0.54,187000,0.54
2012-07-30,0.56,0.56,0.56,0.56,66000,0.56
